language_code,infinitive,mood,tense,pronoun,conjugated_form,batch,review_status,source_note
ES,reencontrar,Indicativo,Pretérito perfecto compuesto,yo,he reencontrado,1,reviewed,
ES,reencontrar,Indicativo,Pretérito perfecto compuesto,tú,has reencontrado,1,reviewed,
ES,reencontrar,Indicativo,Pretérito perfecto compuesto,él,ha reencontrado,1,reviewed,
ES,reencontrar,Indicativo,Pretérito perfecto compuesto,nosotros,hemos reencontrado,1,reviewed,
ES,reencontrar,Indicativo,Pretérito perfecto compuesto,vosotros,habéis reencontrado,1,reviewed,
ES,reencontrar,Indicativo,Pretérito perfecto compuesto,ellos,han reencontrado,1,reviewed,
ES,reencontrar,Indicativo,Pretérito imperfecto,yo,reencontraba,1,reviewed,
ES,reencontrar,Indicativo,Pretérito imperfecto,tú,reencontrabas,1,reviewed,
ES,reencontrar,Indicativo,Pretérito imperfecto,él,reencontraba,1,reviewed,
ES,reencontrar,Indicativo,Pretérito imperfecto,nosotros,reencontrábamos,1,reviewed,
ES,reencontrar,Indicativo,Pretérito imperfecto,vosotros,reencontrabais,1,reviewed,
ES,reencontrar,Indicativo,Pretérito imperfecto,ellos,reencontraban,1,reviewed,
ES,reencontrar,Condicional,Condicional,yo,reencontraría,1,reviewed,
ES,reencontrar,Condicional,Condicional,tú,reencontrarías,1,reviewed,
ES,reencontrar,Condicional,Condicional,él,reencontraría,1,reviewed,
ES,reencontrar,Condicional,Condicional,nosotros,reencontraríamos,1,reviewed,
ES,reencontrar,Condicional,Condicional,vosotros,reencontraríais,1,reviewed,
ES,reencontrar,Condicional,Condicional,ellos,reencontrarían,1,reviewed,
ES,reencontrar,Imperativo,Imperativo,yo,-,1,reviewed,yo imperative placeholder -; no standard form
ES,reencontrar,Imperativo,Imperativo,tú,reencuentra,1,reviewed,
ES,reencontrar,Imperativo,Imperativo,él,reencuentre,1,reviewed,
ES,reencontrar,Imperativo,Imperativo,nosotros,reencontremos,1,reviewed,
ES,reencontrar,Imperativo,Imperativo,vosotros,reencontrad,1,reviewed,
ES,reencontrar,Imperativo,Imperativo,ellos,reencuentren,1,reviewed,
ES,reencontrar,Indicativo,Futuro perfecto,yo,habré reencontrado,1,reviewed,
ES,reencontrar,Indicativo,Futuro perfecto,tú,habrás reencontrado,1,reviewed,
ES,reencontrar,Indicativo,Futuro perfecto,él,habrá reencontrado,1,reviewed,
ES,reencontrar,Indicativo,Futuro perfecto,nosotros,habremos reencontrado,1,reviewed,
ES,reencontrar,Indicativo,Futuro perfecto,vosotros,habréis reencontrado,1,reviewed,
ES,reencontrar,Indicativo,Futuro perfecto,ellos,habrán reencontrado,1,reviewed,
ES,reencontrar,Subjuntivo,Subjuntivo presente,yo,reencuentre,1,reviewed,
ES,reencontrar,Subjuntivo,Subjuntivo presente,tú,reencuentres,1,reviewed,
ES,reencontrar,Subjuntivo,Subjuntivo presente,él,reencuentre,1,reviewed,
ES,reencontrar,Subjuntivo,Subjuntivo presente,nosotros,reencontremos,1,reviewed,
ES,reencontrar,Subjuntivo,Subjuntivo presente,vosotros,reencontréis,1,reviewed,
ES,reencontrar,Subjuntivo,Subjuntivo presente,ellos,reencuentren,1,reviewed,
ES,reencontrar,Indicativo,Pretérito perfecto simple,yo,reencontré,1,reviewed,
ES,reencontrar,Indicativo,Pretérito perfecto simple,tú,reencontraste,1,reviewed,
ES,reencontrar,Indicativo,Pretérito perfecto simple,él,reencontró,1,reviewed,
ES,reencontrar,Indicativo,Pretérito perfecto simple,nosotros,reencontramos,1,reviewed,
ES,reencontrar,Indicativo,Pretérito perfecto simple,vosotros,reencontrasteis,1,reviewed,
ES,reencontrar,Indicativo,Pretérito perfecto simple,ellos,reencontraron,1,reviewed,
ES,reencontrar,Indicativo,Pretérito pluscuamperfecto,yo,había reencontrado,1,reviewed,
ES,reencontrar,Indicativo,Pretérito pluscuamperfecto,tú,habías reencontrado,1,reviewed,
ES,reencontrar,Indicativo,Pretérito pluscuamperfecto,él,había reencontrado,1,reviewed,
ES,reencontrar,Indicativo,Pretérito pluscuamperfecto,nosotros,habíamos reencontrado,1,reviewed,
ES,reencontrar,Indicativo,Pretérito pluscuamperfecto,vosotros,habíais reencontrado,1,reviewed,
ES,reencontrar,Indicativo,Pretérito pluscuamperfecto,ellos,habían reencontrado,1,reviewed,
ES,convertirse,Indicativo,Presente,yo,me convierto,1,reviewed,
ES,convertirse,Indicativo,Presente,tú,te conviertes,1,reviewed,
ES,convertirse,Indicativo,Presente,él,se convierte,1,reviewed,
ES,convertirse,Indicativo,Presente,nosotros,nos convertimos,1,reviewed,
ES,convertirse,Indicativo,Presente,vosotros,os convertís,1,reviewed,
ES,convertirse,Indicativo,Presente,ellos,se convierten,1,reviewed,
ES,convertirse,Indicativo,Futuro,yo,me convertiré,1,reviewed,
ES,convertirse,Indicativo,Futuro,tú,te convertirás,1,reviewed,
ES,convertirse,Indicativo,Futuro,él,se convertirá,1,reviewed,
ES,convertirse,Indicativo,Futuro,nosotros,nos convertiremos,1,reviewed,
ES,convertirse,Indicativo,Futuro,vosotros,os convertiréis,1,reviewed,
ES,convertirse,Indicativo,Futuro,ellos,se convertirán,1,reviewed,
ES,convertirse,Indicativo,Pretérito perfecto compuesto,yo,me he convertido,1,reviewed,
ES,convertirse,Indicativo,Pretérito perfecto compuesto,tú,te has convertido,1,reviewed,
ES,convertirse,Indicativo,Pretérito perfecto compuesto,él,se ha convertido,1,reviewed,
ES,convertirse,Indicativo,Pretérito perfecto compuesto,nosotros,nos hemos convertido,1,reviewed,
ES,convertirse,Indicativo,Pretérito perfecto compuesto,vosotros,os habéis convertido,1,reviewed,
ES,convertirse,Indicativo,Pretérito perfecto compuesto,ellos,se han convertido,1,reviewed,
ES,convertirse,Indicativo,Pretérito imperfecto,yo,me convertía,1,reviewed,
ES,convertirse,Indicativo,Pretérito imperfecto,tú,te convertías,1,reviewed,
ES,convertirse,Indicativo,Pretérito imperfecto,él,se convertía,1,reviewed,
ES,convertirse,Indicativo,Pretérito imperfecto,nosotros,nos convertíamos,1,reviewed,
ES,convertirse,Indicativo,Pretérito imperfecto,vosotros,os convertíais,1,reviewed,
ES,convertirse,Indicativo,Pretérito imperfecto,ellos,se convertían,1,reviewed,
ES,convertirse,Condicional,Condicional,yo,me convertiría,1,reviewed,
ES,convertirse,Condicional,Condicional,tú,te convertirías,1,reviewed,
ES,convertirse,Condicional,Condicional,él,se convertiría,1,reviewed,
ES,convertirse,Condicional,Condicional,nosotros,nos convertiríamos,1,reviewed,
ES,convertirse,Condicional,Condicional,vosotros,os convertiríais,1,reviewed,
ES,convertirse,Condicional,Condicional,ellos,se convertirían,1,reviewed,
ES,convertirse,Imperativo,Imperativo,yo,-,1,reviewed,yo imperative placeholder -; no standard form
ES,convertirse,Imperativo,Imperativo,tú,conviértete,1,reviewed,
ES,convertirse,Imperativo,Imperativo,él,conviértase,1,reviewed,
ES,convertirse,Imperativo,Imperativo,nosotros,convirtámonos,1,reviewed,
ES,convertirse,Imperativo,Imperativo,vosotros,convertíos,1,reviewed,
ES,convertirse,Imperativo,Imperativo,ellos,conviértanse,1,reviewed,
ES,convertirse,Indicativo,Futuro perfecto,yo,me habré convertido,1,reviewed,
ES,convertirse,Indicativo,Futuro perfecto,tú,te habrás convertido,1,reviewed,
ES,convertirse,Indicativo,Futuro perfecto,él,se habrá convertido,1,reviewed,
ES,convertirse,Indicativo,Futuro perfecto,nosotros,nos habremos convertido,1,reviewed,
ES,convertirse,Indicativo,Futuro perfecto,vosotros,os habréis convertido,1,reviewed,
ES,convertirse,Indicativo,Futuro perfecto,ellos,se habrán convertido,1,reviewed,
ES,convertirse,Subjuntivo,Subjuntivo presente,yo,me convierta,1,reviewed,
ES,convertirse,Subjuntivo,Subjuntivo presente,tú,te conviertas,1,reviewed,
ES,convertirse,Subjuntivo,Subjuntivo presente,él,se convierta,1,reviewed,
ES,convertirse,Subjuntivo,Subjuntivo presente,nosotros,nos convirtamos,1,reviewed,
ES,convertirse,Subjuntivo,Subjuntivo presente,vosotros,os convirtáis,1,reviewed,
ES,convertirse,Subjuntivo,Subjuntivo presente,ellos,se conviertan,1,reviewed,
ES,convertirse,Indicativo,Pretérito perfecto simple,yo,me convertí,1,reviewed,
ES,convertirse,Indicativo,Pretérito perfecto simple,tú,te convertiste,1,reviewed,
ES,convertirse,Indicativo,Pretérito perfecto simple,él,se convirtió,1,reviewed,
ES,convertirse,Indicativo,Pretérito perfecto simple,nosotros,nos convertimos,1,reviewed,
ES,convertirse,Indicativo,Pretérito perfecto simple,vosotros,os convertisteis,1,reviewed,
ES,convertirse,Indicativo,Pretérito perfecto simple,ellos,se convirtieron,1,reviewed,
ES,convertirse,Indicativo,Pretérito pluscuamperfecto,yo,me había convertido,1,reviewed,
ES,convertirse,Indicativo,Pretérito pluscuamperfecto,tú,te habías convertido,1,reviewed,
ES,convertirse,Indicativo,Pretérito pluscuamperfecto,él,se había convertido,1,reviewed,
ES,convertirse,Indicativo,Pretérito pluscuamperfecto,nosotros,nos habíamos convertido,1,reviewed,
ES,convertirse,Indicativo,Pretérito pluscuamperfecto,vosotros,os habíais convertido,1,reviewed,
ES,convertirse,Indicativo,Pretérito pluscuamperfecto,ellos,se habían convertido,1,reviewed,
ES,entrar,Indicativo,Presente,yo,entro,1,reviewed,
ES,entrar,Indicativo,Presente,tú,entras,1,reviewed,
ES,entrar,Indicativo,Presente,él,entra,1,reviewed,
ES,entrar,Indicativo,Presente,nosotros,entramos,1,reviewed,
ES,entrar,Indicativo,Presente,vosotros,entráis,1,reviewed,
ES,entrar,Indicativo,Presente,ellos,entran,1,reviewed,
ES,entrar,Indicativo,Futuro,yo,entraré,1,reviewed,
ES,entrar,Indicativo,Futuro,tú,entrarás,1,reviewed,
ES,entrar,Indicativo,Futuro,él,entrará,1,reviewed,
ES,entrar,Indicativo,Futuro,nosotros,entraremos,1,reviewed,
ES,entrar,Indicativo,Futuro,vosotros,entraréis,1,reviewed,
ES,entrar,Indicativo,Futuro,ellos,entrarán,1,reviewed,
ES,entrar,Indicativo,Pretérito perfecto compuesto,yo,he entrado,1,reviewed,
ES,entrar,Indicativo,Pretérito perfecto compuesto,tú,has entrado,1,reviewed,
ES,entrar,Indicativo,Pretérito perfecto compuesto,él,ha entrado,1,reviewed,
ES,entrar,Indicativo,Pretérito perfecto compuesto,nosotros,hemos entrado,1,reviewed,
ES,entrar,Indicativo,Pretérito perfecto compuesto,vosotros,habéis entrado,1,reviewed,
ES,entrar,Indicativo,Pretérito perfecto compuesto,ellos,han entrado,1,reviewed,
ES,entrar,Indicativo,Pretérito imperfecto,yo,entraba,1,reviewed,
ES,entrar,Indicativo,Pretérito imperfecto,tú,entrabas,1,reviewed,
ES,entrar,Indicativo,Pretérito imperfecto,él,entraba,1,reviewed,
ES,entrar,Indicativo,Pretérito imperfecto,nosotros,entrábamos,1,reviewed,
ES,entrar,Indicativo,Pretérito imperfecto,vosotros,entrabais,1,reviewed,
ES,entrar,Indicativo,Pretérito imperfecto,ellos,entraban,1,reviewed,
ES,entrar,Condicional,Condicional,yo,entraría,1,reviewed,
ES,entrar,Condicional,Condicional,tú,entrarías,1,reviewed,
ES,entrar,Condicional,Condicional,él,entraría,1,reviewed,
ES,entrar,Condicional,Condicional,nosotros,entraríamos,1,reviewed,
ES,entrar,Condicional,Condicional,vosotros,entraríais,1,reviewed,
ES,entrar,Condicional,Condicional,ellos,entrarían,1,reviewed,
ES,entrar,Imperativo,Imperativo,yo,-,1,reviewed,yo imperative placeholder -; no standard form
ES,entrar,Imperativo,Imperativo,tú,entra,1,reviewed,
ES,entrar,Imperativo,Imperativo,él,entre,1,reviewed,
ES,entrar,Imperativo,Imperativo,nosotros,entremos,1,reviewed,
ES,entrar,Imperativo,Imperativo,vosotros,entrad,1,reviewed,
ES,entrar,Imperativo,Imperativo,ellos,entren,1,reviewed,
ES,entrar,Indicativo,Futuro perfecto,yo,habré entrado,1,reviewed,
ES,entrar,Indicativo,Futuro perfecto,tú,habrás entrado,1,reviewed,
ES,entrar,Indicativo,Futuro perfecto,él,habrá entrado,1,reviewed,
ES,entrar,Indicativo,Futuro perfecto,nosotros,habremos entrado,1,reviewed,
ES,entrar,Indicativo,Futuro perfecto,vosotros,habréis entrado,1,reviewed,
ES,entrar,Indicativo,Futuro perfecto,ellos,habrán entrado,1,reviewed,
ES,entrar,Subjuntivo,Subjuntivo presente,yo,entre,1,reviewed,
ES,entrar,Subjuntivo,Subjuntivo presente,tú,entres,1,reviewed,
ES,entrar,Subjuntivo,Subjuntivo presente,él,entre,1,reviewed,
ES,entrar,Subjuntivo,Subjuntivo presente,nosotros,entremos,1,reviewed,
ES,entrar,Subjuntivo,Subjuntivo presente,vosotros,entréis,1,reviewed,
ES,entrar,Subjuntivo,Subjuntivo presente,ellos,entren,1,reviewed,
ES,entrar,Indicativo,Pretérito perfecto simple,yo,entré,1,reviewed,
ES,entrar,Indicativo,Pretérito perfecto simple,tú,entraste,1,reviewed,
ES,entrar,Indicativo,Pretérito perfecto simple,él,entró,1,reviewed,
ES,entrar,Indicativo,Pretérito perfecto simple,nosotros,entramos,1,reviewed,
ES,entrar,Indicativo,Pretérito perfecto simple,vosotros,entrasteis,1,reviewed,
ES,entrar,Indicativo,Pretérito perfecto simple,ellos,entraron,1,reviewed,
ES,entrar,Indicativo,Pretérito pluscuamperfecto,yo,había entrado,1,reviewed,
ES,entrar,Indicativo,Pretérito pluscuamperfecto,tú,habías entrado,1,reviewed,
ES,entrar,Indicativo,Pretérito pluscuamperfecto,él,había entrado,1,reviewed,
ES,entrar,Indicativo,Pretérito pluscuamperfecto,nosotros,habíamos entrado,1,reviewed,
ES,entrar,Indicativo,Pretérito pluscuamperfecto,vosotros,habíais entrado,1,reviewed,
ES,entrar,Indicativo,Pretérito pluscuamperfecto,ellos,habían entrado,1,reviewed,
ES,comer,Indicativo,Presente,yo,como,1,reviewed,
ES,comer,Indicativo,Presente,tú,comes,1,reviewed,
ES,comer,Indicativo,Presente,él,come,1,reviewed,
ES,comer,Indicativo,Presente,nosotros,comemos,1,reviewed,
ES,comer,Indicativo,Presente,vosotros,coméis,1,reviewed,
ES,comer,Indicativo,Presente,ellos,comen,1,reviewed,
ES,comer,Indicativo,Futuro,yo,comeré,1,reviewed,
ES,comer,Indicativo,Futuro,tú,comerás,1,reviewed,
ES,comer,Indicativo,Futuro,él,comerá,1,reviewed,
ES,comer,Indicativo,Futuro,nosotros,comeremos,1,reviewed,
ES,comer,Indicativo,Futuro,vosotros,comeréis,1,reviewed,
ES,comer,Indicativo,Futuro,ellos,comerán,1,reviewed,
ES,comer,Indicativo,Pretérito perfecto compuesto,yo,he comido,1,reviewed,
ES,comer,Indicativo,Pretérito perfecto compuesto,tú,has comido,1,reviewed,
ES,comer,Indicativo,Pretérito perfecto compuesto,él,ha comido,1,reviewed,
ES,comer,Indicativo,Pretérito perfecto compuesto,nosotros,hemos comido,1,reviewed,
ES,comer,Indicativo,Pretérito perfecto compuesto,vosotros,habéis comido,1,reviewed,
ES,comer,Indicativo,Pretérito perfecto compuesto,ellos,han comido,1,reviewed,
ES,comer,Indicativo,Pretérito imperfecto,yo,comía,1,reviewed,
ES,comer,Indicativo,Pretérito imperfecto,tú,comías,1,reviewed,
ES,comer,Indicativo,Pretérito imperfecto,él,comía,1,reviewed,
ES,comer,Indicativo,Pretérito imperfecto,nosotros,comíamos,1,reviewed,
ES,comer,Indicativo,Pretérito imperfecto,vosotros,comíais,1,reviewed,
ES,comer,Indicativo,Pretérito imperfecto,ellos,comían,1,reviewed,
ES,comer,Condicional,Condicional,yo,comería,1,reviewed,
ES,comer,Condicional,Condicional,tú,comerías,1,reviewed,
ES,comer,Condicional,Condicional,él,comería,1,reviewed,
ES,comer,Condicional,Condicional,nosotros,comeríamos,1,reviewed,
ES,comer,Condicional,Condicional,vosotros,comeríais,1,reviewed,
ES,comer,Condicional,Condicional,ellos,comerían,1,reviewed,
ES,comer,Imperativo,Imperativo,yo,-,1,reviewed,yo imperative placeholder -; no standard form
ES,comer,Imperativo,Imperativo,tú,come,1,reviewed,
ES,comer,Imperativo,Imperativo,él,coma,1,reviewed,
ES,comer,Imperativo,Imperativo,nosotros,comamos,1,reviewed,
ES,comer,Imperativo,Imperativo,vosotros,comed,1,reviewed,
ES,comer,Imperativo,Imperativo,ellos,coman,1,reviewed,
ES,comer,Indicativo,Futuro perfecto,yo,habré comido,1,reviewed,
ES,comer,Indicativo,Futuro perfecto,tú,habrás comido,1,reviewed,
ES,comer,Indicativo,Futuro perfecto,él,habrá comido,1,reviewed,
ES,comer,Indicativo,Futuro perfecto,nosotros,habremos comido,1,reviewed,
ES,comer,Indicativo,Futuro perfecto,vosotros,habréis comido,1,reviewed,
ES,comer,Indicativo,Futuro perfecto,ellos,habrán comido,1,reviewed,
ES,comer,Subjuntivo,Subjuntivo presente,yo,coma,1,reviewed,
ES,comer,Subjuntivo,Subjuntivo presente,tú,comas,1,reviewed,
ES,comer,Subjuntivo,Subjuntivo presente,él,coma,1,reviewed,
ES,comer,Subjuntivo,Subjuntivo presente,nosotros,comamos,1,reviewed,
ES,comer,Subjuntivo,Subjuntivo presente,vosotros,comáis,1,reviewed,
ES,comer,Subjuntivo,Subjuntivo presente,ellos,coman,1,reviewed,
ES,comer,Indicativo,Pretérito perfecto simple,yo,comí,1,reviewed,
ES,comer,Indicativo,Pretérito perfecto simple,tú,comiste,1,reviewed,
ES,comer,Indicativo,Pretérito perfecto simple,él,comió,1,reviewed,
ES,comer,Indicativo,Pretérito perfecto simple,nosotros,comimos,1,reviewed,
ES,comer,Indicativo,Pretérito perfecto simple,vosotros,comisteis,1,reviewed,
ES,comer,Indicativo,Pretérito perfecto simple,ellos,comieron,1,reviewed,
ES,comer,Indicativo,Pretérito pluscuamperfecto,yo,había comido,1,reviewed,
ES,comer,Indicativo,Pretérito pluscuamperfecto,tú,habías comido,1,reviewed,
ES,comer,Indicativo,Pretérito pluscuamperfecto,él,había comido,1,reviewed,
ES,comer,Indicativo,Pretérito pluscuamperfecto,nosotros,habíamos comido,1,reviewed,
ES,comer,Indicativo,Pretérito pluscuamperfecto,vosotros,habíais comido,1,reviewed,
ES,comer,Indicativo,Pretérito pluscuamperfecto,ellos,habían comido,1,reviewed,
ES,caer,Indicativo,Presente,yo,caigo,1,reviewed,
ES,caer,Indicativo,Presente,tú,caes,1,reviewed,
ES,caer,Indicativo,Presente,él,cae,1,reviewed,
ES,caer,Indicativo,Presente,nosotros,caemos,1,reviewed,
ES,caer,Indicativo,Presente,vosotros,caéis,1,reviewed,
ES,caer,Indicativo,Presente,ellos,caen,1,reviewed,
ES,caer,Indicativo,Futuro,yo,caeré,1,reviewed,
ES,caer,Indicativo,Futuro,tú,caerás,1,reviewed,
ES,caer,Indicativo,Futuro,él,caerá,1,reviewed,
ES,caer,Indicativo,Futuro,nosotros,caeremos,1,reviewed,
ES,caer,Indicativo,Futuro,vosotros,caeréis,1,reviewed,
ES,caer,Indicativo,Futuro,ellos,caerán,1,reviewed,
ES,caer,Indicativo,Pretérito perfecto compuesto,yo,he caído,1,reviewed,
ES,caer,Indicativo,Pretérito perfecto compuesto,tú,has caído,1,reviewed,
ES,caer,Indicativo,Pretérito perfecto compuesto,él,ha caído,1,reviewed,
ES,caer,Indicativo,Pretérito perfecto compuesto,nosotros,hemos caído,1,reviewed,
ES,caer,Indicativo,Pretérito perfecto compuesto,vosotros,habéis caído,1,reviewed,
ES,caer,Indicativo,Pretérito perfecto compuesto,ellos,han caído,1,reviewed,
ES,caer,Indicativo,Pretérito imperfecto,yo,caía,1,reviewed,
ES,caer,Indicativo,Pretérito imperfecto,tú,caías,1,reviewed,
ES,caer,Indicativo,Pretérito imperfecto,él,caía,1,reviewed,
ES,caer,Indicativo,Pretérito imperfecto,nosotros,caíamos,1,reviewed,
ES,caer,Indicativo,Pretérito imperfecto,vosotros,caíais,1,reviewed,
ES,caer,Indicativo,Pretérito imperfecto,ellos,caían,1,reviewed,
ES,caer,Condicional,Condicional,yo,caería,1,reviewed,
ES,caer,Condicional,Condicional,tú,caerías,1,reviewed,
ES,caer,Condicional,Condicional,él,caería,1,reviewed,
ES,caer,Condicional,Condicional,nosotros,caeríamos,1,reviewed,
ES,caer,Condicional,Condicional,vosotros,caeríais,1,reviewed,
ES,caer,Condicional,Condicional,ellos,caerían,1,reviewed,
ES,caer,Imperativo,Imperativo,yo,-,1,reviewed,yo imperative placeholder -; no standard form
ES,caer,Imperativo,Imperativo,tú,cae,1,reviewed,
ES,caer,Imperativo,Imperativo,él,caiga,1,reviewed,
ES,caer,Imperativo,Imperativo,nosotros,caigamos,1,reviewed,
ES,caer,Imperativo,Imperativo,vosotros,caed,1,reviewed,
ES,caer,Imperativo,Imperativo,ellos,caigan,1,reviewed,
ES,caer,Indicativo,Futuro perfecto,yo,habré caído,1,reviewed,
ES,caer,Indicativo,Futuro perfecto,tú,habrás caído,1,reviewed,
ES,caer,Indicativo,Futuro perfecto,él,habrá caído,1,reviewed,
ES,caer,Indicativo,Futuro perfecto,nosotros,habremos caído,1,reviewed,
ES,caer,Indicativo,Futuro perfecto,vosotros,habréis caído,1,reviewed,
ES,caer,Indicativo,Futuro perfecto,ellos,habrán caído,1,reviewed,
ES,caer,Subjuntivo,Subjuntivo presente,yo,caiga,1,reviewed,
ES,caer,Subjuntivo,Subjuntivo presente,tú,caigas,1,reviewed,
ES,caer,Subjuntivo,Subjuntivo presente,él,caiga,1,reviewed,
ES,caer,Subjuntivo,Subjuntivo presente,nosotros,caigamos,1,reviewed,
ES,caer,Subjuntivo,Subjuntivo presente,vosotros,caigáis,1,reviewed,
ES,caer,Subjuntivo,Subjuntivo presente,ellos,caigan,1,reviewed,
ES,caer,Indicativo,Pretérito perfecto simple,yo,caí,1,reviewed,
ES,caer,Indicativo,Pretérito perfecto simple,tú,caíste,1,reviewed,
ES,caer,Indicativo,Pretérito perfecto simple,él,cayó,1,reviewed,
ES,caer,Indicativo,Pretérito perfecto simple,nosotros,caímos,1,reviewed,
ES,caer,Indicativo,Pretérito perfecto simple,vosotros,caísteis,1,reviewed,
ES,caer,Indicativo,Pretérito perfecto simple,ellos,cayeron,1,reviewed,
ES,caer,Indicativo,Pretérito pluscuamperfecto,yo,había caído,1,reviewed,
ES,caer,Indicativo,Pretérito pluscuamperfecto,tú,habías caído,1,reviewed,
ES,caer,Indicativo,Pretérito pluscuamperfecto,él,había caído,1,reviewed,
ES,caer,Indicativo,Pretérito pluscuamperfecto,nosotros,habíamos caído,1,reviewed,
ES,caer,Indicativo,Pretérito pluscuamperfecto,vosotros,habíais caído,1,reviewed,
ES,caer,Indicativo,Pretérito pluscuamperfecto,ellos,habían caído,1,reviewed,
ES,tirar,Indicativo,Presente,yo,tiro,1,reviewed,
ES,tirar,Indicativo,Presente,tú,tiras,1,reviewed,
ES,tirar,Indicativo,Presente,él,tira,1,reviewed,
ES,tirar,Indicativo,Presente,nosotros,tiramos,1,reviewed,
ES,tirar,Indicativo,Presente,vosotros,tiráis,1,reviewed,
ES,tirar,Indicativo,Presente,ellos,tiran,1,reviewed,
ES,tirar,Indicativo,Futuro,yo,tiraré,1,reviewed,
ES,tirar,Indicativo,Futuro,tú,tirarás,1,reviewed,
ES,tirar,Indicativo,Futuro,él,tirará,1,reviewed,
ES,tirar,Indicativo,Futuro,nosotros,tiraremos,1,reviewed,
ES,tirar,Indicativo,Futuro,vosotros,tiraréis,1,reviewed,
ES,tirar,Indicativo,Futuro,ellos,tirarán,1,reviewed,
ES,tirar,Indicativo,Pretérito perfecto compuesto,yo,he tirado,1,reviewed,
ES,tirar,Indicativo,Pretérito perfecto compuesto,tú,has tirado,1,reviewed,
ES,tirar,Indicativo,Pretérito perfecto compuesto,él,ha tirado,1,reviewed,
ES,tirar,Indicativo,Pretérito perfecto compuesto,nosotros,hemos tirado,1,reviewed,
ES,tirar,Indicativo,Pretérito perfecto compuesto,vosotros,habéis tirado,1,reviewed,
ES,tirar,Indicativo,Pretérito perfecto compuesto,ellos,han tirado,1,reviewed,
ES,tirar,Indicativo,Pretérito imperfecto,yo,tiraba,1,reviewed,
ES,tirar,Indicativo,Pretérito imperfecto,tú,tirabas,1,reviewed,
ES,tirar,Indicativo,Pretérito imperfecto,él,tiraba,1,reviewed,
ES,tirar,Indicativo,Pretérito imperfecto,nosotros,tirábamos,1,reviewed,
ES,tirar,Indicativo,Pretérito imperfecto,vosotros,tirabais,1,reviewed,
ES,tirar,Indicativo,Pretérito imperfecto,ellos,tiraban,1,reviewed,
ES,tirar,Condicional,Condicional,yo,tiraría,1,reviewed,
ES,tirar,Condicional,Condicional,tú,tirarías,1,reviewed,
ES,tirar,Condicional,Condicional,él,tiraría,1,reviewed,
ES,tirar,Condicional,Condicional,nosotros,tiraríamos,1,reviewed,
ES,tirar,Condicional,Condicional,vosotros,tiraríais,1,reviewed,
ES,tirar,Condicional,Condicional,ellos,tirarían,1,reviewed,
ES,tirar,Imperativo,Imperativo,yo,-,1,reviewed,yo imperative placeholder -; no standard form
ES,tirar,Imperativo,Imperativo,tú,tira,1,reviewed,
ES,tirar,Imperativo,Imperativo,él,tire,1,reviewed,
ES,tirar,Imperativo,Imperativo,nosotros,tiremos,1,reviewed,
ES,tirar,Imperativo,Imperativo,vosotros,tirad,1,reviewed,
ES,tirar,Imperativo,Imperativo,ellos,tiren,1,reviewed,
ES,tirar,Indicativo,Futuro perfecto,yo,habré tirado,1,reviewed,
ES,tirar,Indicativo,Futuro perfecto,tú,habrás tirado,1,reviewed,
ES,tirar,Indicativo,Futuro perfecto,él,habrá tirado,1,reviewed,
ES,tirar,Indicativo,Futuro perfecto,nosotros,habremos tirado,1,reviewed,
ES,tirar,Indicativo,Futuro perfecto,vosotros,habréis tirado,1,reviewed,
ES,tirar,Indicativo,Futuro perfecto,ellos,habrán tirado,1,reviewed,
ES,tirar,Subjuntivo,Subjuntivo presente,yo,tire,1,reviewed,
ES,tirar,Subjuntivo,Subjuntivo presente,tú,tires,1,reviewed,
ES,tirar,Subjuntivo,Subjuntivo presente,él,tire,1,reviewed,
ES,tirar,Subjuntivo,Subjuntivo presente,nosotros,tiremos,1,reviewed,
ES,tirar,Subjuntivo,Subjuntivo presente,vosotros,tiréis,1,reviewed,
ES,tirar,Subjuntivo,Subjuntivo presente,ellos,tiren,1,reviewed,
ES,tirar,Indicativo,Pretérito perfecto simple,yo,tiré,1,reviewed,
ES,tirar,Indicativo,Pretérito perfecto simple,tú,tiraste,1,reviewed,
ES,tirar,Indicativo,Pretérito perfecto simple,él,tiró,1,reviewed,
ES,tirar,Indicativo,Pretérito perfecto simple,nosotros,tiramos,1,reviewed,
ES,tirar,Indicativo,Pretérito perfecto simple,vosotros,tirasteis,1,reviewed,
ES,tirar,Indicativo,Pretérito perfecto simple,ellos,tiraron,1,reviewed,
ES,tirar,Indicativo,Pretérito pluscuamperfecto,yo,había tirado,1,reviewed,
ES,tirar,Indicativo,Pretérito pluscuamperfecto,tú,habías tirado,1,reviewed,
ES,tirar,Indicativo,Pretérito pluscuamperfecto,él,había tirado,1,reviewed,
ES,tirar,Indicativo,Pretérito pluscuamperfecto,nosotros,habíamos tirado,1,reviewed,
ES,tirar,Indicativo,Pretérito pluscuamperfecto,vosotros,habíais tirado,1,reviewed,
ES,tirar,Indicativo,Pretérito pluscuamperfecto,ellos,habían tirado,1,reviewed,
ES,disparar,Indicativo,Presente,yo,disparo,1,reviewed,
ES,disparar,Indicativo,Presente,tú,disparas,1,reviewed,
ES,disparar,Indicativo,Presente,él,dispara,1,reviewed,
ES,disparar,Indicativo,Presente,nosotros,disparamos,1,reviewed,
ES,disparar,Indicativo,Presente,vosotros,disparáis,1,reviewed,
